"id","UniProt","Symbol","Ligand Name","Ligand Is Drug","Ligand SMILES","Ligand PubChem ID","Ligand ChEMBL ID","Ligand Guide to Pharmacology ID","Ligand DrugCentral ID","Ligand Description","Preferred Term","UNII","Ligand Activity","Ligand Activity Type","Ligand Action","Ligand References","Ligand Reference Source","Ligand PubMed IDs"
8358,"Q01959","SLC6A3","rac-8-methoxy-2-methyl-4-phenyl-1,2,3,4-tetrahydroisoquinoline",0,"COc1cccc2c1CN(C)CC2c1ccccc1","22386922","CHEMBL2206513","","",,,,6.8,"Ki",,"Bioorg. Med. Chem. Lett., (2012) 22:23:7219",,"23084899"
8358,"Q01959","SLC6A3","4-(4-Chlorophenyl)-3-(naphthalene-2-yl)pyrrolidin-2-one",0,"O=C1NCC(c2ccc(Cl)cc2)C1c1ccc2ccccc2c1","72202852","CHEMBL2430700","","",,,,6.8,"IC50",,"Bioorg. Med. Chem. Lett., (2013) 23:20:5515",,"24012181"
8358,"Q01959","SLC6A3","(1S,2R,3S,4R,5S)-4-(6-((5-Chlorothiophen-2-yl)ethynyl)-4-(methylamino)-1H-imidazo[4,5-c]pyridin-1-yl)-2,3-dihydroxy-Nmethylbicyclo[3.1.0]hexane-1-carboxamide",0,"CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)cc31)[C@H](O)[C@@H]2O","137638828","CHEMBL4071867","","",,,,6.79,"IC50",,"J Med Chem, (2017) 60:7:3109",,"28319392"
8358,"Q01959","SLC6A3","(1S,2R,3S,4R,5S)-4-(6-((5-Chlorothiophen-2-yl)ethynyl)-4-(methylamino)-1H-imidazo[4,5-c]pyridin-1-yl)-2,3-dihydroxy-Nmethylbicyclo[3.1.0]hexane-1-carboxamide",0,"CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)cc31)[C@H](O)[C@@H]2O","137638828","CHEMBL4071867","","",,,,6.62,"EC50",,"J Med Chem, (2017) 60:7:3109",,"28319392"
8358,"Q01959","SLC6A3","(1S,2R,3S,4R,5S)-4-(6-((5-Chlorothiophen-2-yl)ethynyl)-4-(methylamino)-1H-imidazo[4,5-c]pyridin-1-yl)-2,3-dihydroxy-Nmethylbicyclo[3.1.0]hexane-1-carboxamide",0,"CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)cc31)[C@H](O)[C@@H]2O","137638828","CHEMBL4071867","","",,,,6.26,"EC50",,"J Med Chem, (2017) 60:7:3109",,"28319392"
8358,"Q01959","SLC6A3","4,5,7,8,10,14a,15,16,17,18,19,19a-dodecahydro-20-methyl-11,14-etheno-16,19-imino-3H-cyclohept[n][1,5,9]oxathiaazacyclohexadecine-3,9(1H)-dione",0,"CN1C2CCC1C1COC(=O)CCSCCC(=O)Nc3ccc(cc3)C1C2","44413857","CHEMBL378243","","",,,,6.77,"IC50",,"J. Med. Chem., (2006) 49:15:4589",,"16854064"
8358,"Q01959","SLC6A3","phenyl 2-(3,4-dichlorophenyl)cyclopent-1-enecarboxylate",0,"O=C(Oc1ccccc1)C1=C(c2ccc(Cl)c(Cl)c2)CCC1","44443897","CHEMBL401071","","",,,,6.77,"Ki",,"Bioorg. Med. Chem. Lett., (2007) 17:21:6019",,"17869101"
8358,"Q01959","SLC6A3","rac-6-methoxy-2-methyl-4-phenyl-1,2,3,4-tetrahydroisoquinoline",0,"COc1ccc2c(c1)C(c1ccccc1)CN(C)C2","15113390","CHEMBL2206521","","",,,,6.76,"Ki",,"Bioorg. Med. Chem. Lett., (2012) 22:23:7219",,"23084899"
8358,"Q01959","SLC6A3","4-(3-chlorophenyl)-3-(3,4-Dichlorophenyl)pyrrolidin-2-one",0,"O=C1NCC(c2cccc(Cl)c2)C1c1ccc(Cl)c(Cl)c1","72202849","CHEMBL2430686","","",,,,6.76,"IC50",,"Bioorg. Med. Chem. Lett., (2013) 23:20:5515",,"24012181"
8358,"Q01959","SLC6A3","1-[3beta-(4-Chlorophenyl)tropane-2beta-carbonyl-amino]-2-[3beta-(4-chlorophenyl)tropane-2beta-carbonyl-piperidine-4-yl]ethane",0,"CN1C2CCC1[C@@H](C(=O)NCCC1CCN(C(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)CC1)[C@@H](c1ccc(Cl)cc1)C2","46226542","CHEMBL595540","","",,,,6.75,"Ki",,"Bioorg. Med. Chem., (2009) 17:14:4900",,"19560930"
8358,"Q01959","SLC6A3","1-phenyl-1-(piperidin-2-yl)propan-2-one",0,"CC(=O)C(c1ccccc1)C1CCCCN1","16102777","CHEMBL219540","","",,,,6.72,"IC50",,"J. Med. Chem., (2007) 50:2:219",,"17228864"
8358,"Q01959","SLC6A3","1-phenyl-1-(piperidin-2-yl)propan-2-one",0,"CC(=O)C(c1ccccc1)C1CCCCN1","16102777","CHEMBL219540","","",,,,6.43,"Ki",,"J. Med. Chem., (2007) 50:2:219",,"17228864"
8358,"Q01959","SLC6A3","N-(2-(4-Benzylpiperidin-1-yl)ethyl)-2,2-diphenylacetamide",0,"O=C(NCCN1CCC(Cc2ccccc2)CC1)C(c1ccccc1)c1ccccc1","122188774","CHEMBL3613151","","",,,,6.72,"IC50",,"Bioorg Med Chem, (2017) 25:7:2266",,"28274674"
8358,"Q01959","SLC6A3","(R)-(3,4-Dichloro-phenyl)-(S)-tetrahydro-pyran-2-yl-acetic acid methyl ester",0,"COC(=O)[C@H](c1ccc(Cl)c(Cl)c1)[C@@H]1CCCCO1","9814918","CHEMBL37262","","",,,,6.71,"IC50",,"J. Med. Chem., (2003) 46:8:1538",,"12672255"
8358,"Q01959","SLC6A3","(R)-(3,4-Dichloro-phenyl)-(S)-tetrahydro-pyran-2-yl-acetic acid methyl ester",0,"COC(=O)[C@H](c1ccc(Cl)c(Cl)c1)[C@@H]1CCCCO1","9814918","CHEMBL37262","","",,,,6.54,"IC50",,"J. Med. Chem., (2003) 46:8:1538",,"12672255"
8358,"Q01959","SLC6A3","(2R,3S)-methyl 8-methyl-3-p-tolyl-8-aza-bicyclo[3.2.1]octane-2-carboxylate",0,"COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(C)cc1)N2C","70689264","CHEMBL2096861","","",,,,6.68,"IC50",,"J. Med. Chem., (2004) 47:25:6401",,"15566309"
8358,"Q01959","SLC6A3","3-(4-(2-(benzhydryloxy)ethyl)piperazin-1-yl)-1-phenylpropan-1-one",0,"O=C(CCN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)c1ccccc1","10693838","CHEMBL27907","","",,,,6.68,"Ki",,"J. Med. Chem., (2008) 51:9:2795",,"18393401"
8358,"Q01959","SLC6A3","1-(4-Fluorophenyl)-3-{2-[(2R)-morpholin-2-yl]ethyl}-1,3-dihydro-2,1,3-benzothiadiazole 2,2-Dioxide",0,"O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1","54757120","CHEMBL1830887","","",,,,6.68,"IC50",,"J. Med. Chem., (2011) 54:19:6824",,"21916421"
8358,"Q01959","SLC6A3","3beta-(4-chlorophenyl)-2beta-[5-(3,4-dimethoxyphenyl)thiazol-2-yl]-tropane",0,"COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1OC","16748381","CHEMBL388832","","",,,,6.67,"IC50",,"J. Med. Chem., (2007) 50:15:3686",,"17602602"
8358,"Q01959","SLC6A3","3beta-(4-chlorophenyl)-2beta-[5-(3,4-dimethoxyphenyl)thiazol-2-yl]-tropane",0,"COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1OC","16748381","CHEMBL388832","","",,,,6.63,"Ki",,"J. Med. Chem., (2007) 50:15:3686",,"17602602"
8358,"Q01959","SLC6A3","(+)-S-1-(1-(5-chlorothiophen-3-yl)-2-(4-methylpiperazin-1-yl)ethyl)cyclohexanol",0,"CN1CCN(C[C@H](c2csc(Cl)c2)C2(O)CCCCC2)CC1","11302314","CHEMBL1095850","","",,,,6.67,"IC50",,"Bioorg. Med. Chem. Lett., (2010) 20:9:2809",,"20378347"
8358,"Q01959","SLC6A3","trans-(1R,2R)-1-(3,4-dichlorophenyl)-N-methyl-1,2,3,4-tetrahydronaphthalen-2-amine",0,"CN[C@@H]1CCc2ccccc2[C@H]1c1ccc(Cl)c(Cl)c1","53319482","CHEMBL1642916","","",,,,6.67,"IC50",,"Bioorg. Med. Chem., (2011) 19:1:663",,"21093273"
8358,"Q01959","SLC6A3","10-(4-Chloro-phenyl)-8,10-dihydro-9H-7,9a-diaza-pentaleno[2,1-a]naphthalen-10-ol",0,"OC1(c2ccc(Cl)cc2)c2c(ccc3ccccc23)C2=NCCN21","11088955","CHEMBL130593","","",,,,6.66,"IC50",,"J. Med. Chem., (2002) 45:19:4110",,"12213054"
8358,"Q01959","SLC6A3","3-(4-Fluoro-phenyl)-8-thia-bicyclo[3.2.1]oct-2-ene-2-carboxylic acid methyl ester",0,"COC(=O)C1=C(c2ccc(F)cc2)CC2CCC1S2","44395805","CHEMBL363510","","",,,,6.66,"IC50",,"Bioorg. Med. Chem. Lett., (2004) 14:24:6007",,"15546718"
8358,"Q01959","SLC6A3","o-tolyl 2-(3,4-dichlorophenyl)cyclopent-1-enecarboxylate",0,"Cc1ccccc1OC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCC1","44443898","CHEMBL403570","","",,,,6.66,"Ki",,"Bioorg. Med. Chem. Lett., (2007) 17:21:6019",,"17869101"
8358,"Q01959","SLC6A3","(R)-(+/-)-N-(2-Amino-3-methylbutyl)-2beta-carboethoxy-3alpha-[bis(4-fluorophenyl)methoxy]tropane",0,"CCOC(=O)[C@@H]1C2CCC(C[C@@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1)N2C[C@H](N)C(C)C","137635082","CHEMBL4063478","","",,,,6.66,"Ki",,"J Med Chem, (2017) 60:24:10172",,"29227643"
8358,"Q01959","SLC6A3","(S)-8-Benzyl-3-[bis-(4-fluoro-phenyl)-methoxy]-8-aza-bicyclo[3.2.1]octane-2-carboxylic acid methyl ester",0,"COC(=O)C1C2CCC(C[C@@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1)N2Cc1ccccc1","44348942","CHEMBL124854","","",,,,6.65,"IC50",,"J. Med. Chem., (1996) 39:2:371",,"8558504"
8358,"Q01959","SLC6A3","3-[Bis-(4-fluoro-phenyl)-methoxy]-8-(3-phenoxy-propyl)-8-aza-bicyclo[3.2.1]octane",0,"Fc1ccc(C(OC2CC3CCC(C2)N3CCCOc2ccccc2)c2ccc(F)cc2)cc1","44342079","CHEMBL111928","","",,,,6.64,"Ki",,"Bioorg. Med. Chem. Lett., (2005) 15:8:2149",,"15808487"
8358,"Q01959","SLC6A3","1-(4-methylphenyl)-2-pyrrolidin-1-yl-pent-4-yn-1-one",0,"C#CCC(C(=O)c1ccc(C)cc1)N1CCCC1","11521964","CHEMBL2113217","","",,,,6.64,"IC50",,"J. Med. Chem., (2006) 49:4:1420",,"16480278"
8358,"Q01959","SLC6A3","rac-2,7,8-trimethyl-4-phenyl-1,2,3,4-tetrahydroisoquinoline",0,"Cc1ccc2c(c1C)CN(C)CC2c1ccccc1","10220615","CHEMBL207867","","",,,,6.64,"Ki",,"Bioorg. Med. Chem. Lett., (2012) 22:23:7219",,"23084899"
8358,"Q01959","SLC6A3","7-Hydroxy-8-methyl-3-phenyl-8-aza-bicyclo[3.2.1]octane-2-carboxylic acid methyl ester",0,"COC(=O)C1C(c2ccccc2)CC2C[C@@H](O)C1N2C","44322076","CHEMBL88563","","",,,,6.63,"IC50",,"J. Med. Chem., (2001) 44:16:2619",,"11472216"
8358,"Q01959","SLC6A3","7-Hydroxy-8-methyl-3-phenyl-8-aza-bicyclo[3.2.1]octane-2-carboxylic acid methyl ester",0,"COC(=O)C1C(c2ccccc2)CC2C[C@@H](O)C1N2C","44322076","CHEMBL88563","","",,,,6.29,"IC50",,"J. Med. Chem., (2001) 44:16:2619",,"11472216"
8358,"Q01959","SLC6A3","(+)-1-[(1R)-1-(3-Chlorophenyl)-2-(4-methylpiperazin-1-yl)ethyl]cyclohexanol Dihydrocholoride",0,"CN1CCN(C[C@@H](c2cccc(Cl)c2)C2(O)CCCCC2)CC1.Cl.Cl","24894906","CHEMBL459852","","",,,,6.63,"Ki",,"J. Med. Chem., (2008) 51:13:4038",,"18557608"
8358,"Q01959","SLC6A3","(S)-3-Di-p-tolylmethoxy-8-methyl-8-aza-bicyclo[3.2.1]octane-2-carboxylic acid methyl ester",0,"COC(=O)C1C2CCC(C[C@@H]1OC(c1ccc(C)cc1)c1ccc(C)cc1)N2C","44348934","CHEMBL435990","","",,,,6.62,"IC50",,"J. Med. Chem., (1996) 39:2:371",,"8558504"
8358,"Q01959","SLC6A3","3-(4-Chloro-phenyl)-8-oxa-bicyclo[3.2.1]oct-2-ene-2-carboxylic acid methyl ester",0,"COC(=O)C1=C(c2ccc(Cl)cc2)CC2CCC1O2","23449988","CHEMBL185792","","",,,,6.62,"IC50",,"Bioorg. Med. Chem. Lett., (2004) 14:24:6007",,"15546718"
8358,"Q01959","SLC6A3","(RR/SS)-2-[1-(4-chlorophenyl)-2-ethylbutyl]piperidine",0,"CCC(CC)C(c1ccc(Cl)cc1)C1CCCCN1","16102762","CHEMBL219334","","",,,,6.62,"IC50",,"J. Med. Chem., (2007) 50:2:219",,"17228864"
8358,"Q01959","SLC6A3","(RR/SS)-2-[1-(4-chlorophenyl)-2-ethylbutyl]piperidine",0,"CCC(CC)C(c1ccc(Cl)cc1)C1CCCCN1","16102762","CHEMBL219334","","",,,,6.4,"Ki",,"J. Med. Chem., (2007) 50:2:219",,"17228864"
8358,"Q01959","SLC6A3","2beta-(3-Phenylisoxazol-5-yl)-3alpha-(4-bromophenyl)-8-thiabicyclo[3.2.1]octane",0,"Brc1ccc([C@@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1","53318005","CHEMBL1643660","","",,,,6.62,"IC50",,"Bioorg. Med. Chem. Lett., (2011) 21:1:48",,"21146984"
8358,"Q01959","SLC6A3","3-(3-chlorophenyl)-2,3,4,7-tetrahydro-1H-azepine",0,"Clc1cccc(C2CC=CCNC2)c1","71541288","CHEMBL2326688","","",,,,6.62,"Ki",,"ACS Med. Chem. Lett., (2013) 4:1:46",,"24900562"
8358,"Q01959","SLC6A3","3alpha-(2-(3-(bis(4-fluorophenyl)methoxy)-8-azabicyclo[3.2.1]octan-8-yl)ethyl)-1H-indole",0,"Fc1ccc(C(OC2CC3CCC(C2)N3CCc2c[nH]c3ccccc23)c2ccc(F)cc2)cc1","11619798","CHEMBL199103","","",,,,6.6,"Ki",,"J Med Chem, (2017) 60:24:10172",,"29227643"
8358,"Q01959","SLC6A3","3-(3,4-Dichloro-phenyl)-7-hydroxy-8-methyl-8-aza-bicyclo[3.2.1]oct-2-ene-2-carboxylic acid methyl ester",0,"COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CC2C[C@H](O)[C@H]1N2C","46877878","CHEMBL606928","","",,,,6.58,"IC50",,"J. Med. Chem., (2001) 44:16:2619",,"11472216"
8358,"Q01959","SLC6A3","1-(4-nitrophenyl)-2-pyrrolidin-1-yl-pentan-1-one",0,"CCCC(C(=O)c1ccc([N+](=O)[O-])cc1)N1CCCC1","11357862","CHEMBL379446","","",,,,6.58,"Ki",,"J. Med. Chem., (2006) 49:4:1420",,"16480278"
8358,"Q01959","SLC6A3","2-(N-Cyclopropylamino)-3-chloropropiophenone",0,"CC(NC1CC1)C(=O)c1cccc(Cl)c1","44543271","CHEMBL569700","","",,,,6.58,"IC50",,"J. Med. Chem., (2009) 52:21:6768",,"19821577"
8358,"Q01959","SLC6A3","(2R)-(4-[3-(4-Fluorophenyl)-2,2-dioxido-2,1,3-benzothiadiazol-1(3H)-yl]-1-(methylamino)butan-2-ol",0,"CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)cc2)S1(=O)=O","46833987","CHEMBL1084828","","",,,,6.58,"IC50",,"J. Med. Chem., (2010) 53:11:4511",,"20462211"
8358,"Q01959","SLC6A3","(1R,2S,3S,5S)-methyl 3-(4-ethyl-3-iodophenyl)-8-azabicyclo[3.2.1]octane-2-carboxylate",0,"CCc1ccc([C@H]2C[C@@H]3CC[C@@H](N3)[C@H]2C(=O)OC)cc1I","9801045","CHEMBL1944978","","",,,,6.58,"Ki",,"Bioorg. Med. Chem., (2012) 20:4:1388",,"22300887"
8358,"Q01959","SLC6A3","2-(N-tert-Butylamino)-3',4'-dichloropropiophenone",0,"CC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1","45487890","CHEMBL568140","","",,,,6.57,"IC50",,"J. Med. Chem., (2009) 52:21:6768",,"19821577"
8358,"Q01959","SLC6A3","2-(N-tert-Butylamino)-3',4'-dichloropropiophenone",0,"CC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1","45487890","CHEMBL568140","","",,,,6.33,"Ki",,"J. Med. Chem., (2009) 52:21:6768",,"19821577"
8358,"Q01959","SLC6A3","2-(N-tert-Butylamino)-3',4'-dichloropropiophenone",0,"CC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1","45487890","CHEMBL568140","","",,,,6.33,"IC50",,"J. Med. Chem., (2010) 53:5:2204",,"20158204"
8358,"Q01959","SLC6A3","(2R)-(4-[3-(3-Methoxyphenyl)-2,2-dioxido-2,1,3-benzothiadiazol-1(3H)-yl]-1-(methylamino)butan-2-ol",0,"CNC[C@H](O)CCN1c2ccccc2N(c2cccc(OC)c2)S1(=O)=O","46833985","CHEMBL1085322","","",,,,6.57,"IC50",,"J. Med. Chem., (2010) 53:11:4511",,"20462211"
8358,"Q01959","SLC6A3","2beta-(3-Phenylisoxazol-5-yl)-3beta-(3,4-dichlorophenyl))-8-thiabicyclo[3.2.1]octane",0,"Clc1ccc([C@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1Cl","53323302","CHEMBL1643669","","",,,,6.57,"IC50",,"Bioorg. Med. Chem. Lett., (2011) 21:1:48",,"21146984"
8358,"Q01959","SLC6A3","(1R,2S,3S,5S)-2-fluoroethyl 3-(3-((E)-2-iodovinyl)phenyl)-8-azabicyclo[3.2.1]octane-2-carboxylate",0,"O=C(OCCF)[C@H]1[C@@H](c2cccc(/C=C/I)c2)C[C@@H]2CC[C@H]1N2","25181041","CHEMBL1944832","","",,,,6.56,"Ki",,"Bioorg. Med. Chem., (2012) 20:4:1388",,"22300887"
8358,"Q01959","SLC6A3","rac-2,8-dimethyl-4-phenyl-1,2,3,4-tetrahydroisoquinoline",0,"Cc1cccc2c1CN(C)CC2c1ccccc1","10198613","CHEMBL2206512","","",,,,6.56,"Ki",,"Bioorg. Med. Chem. Lett., (2012) 22:23:7219",,"23084899"
8358,"Q01959","SLC6A3","1-(4-methoxyphenyl)-2-pyrrolidin-1-yl-pentan-1-one",0,"CCCC(C(=O)c1ccc(OC)cc1)N1CCCC1","11299968","CHEMBL381127","","",,,,6.55,"IC50",,"J. Med. Chem., (2006) 49:4:1420",,"16480278"
8358,"Q01959","SLC6A3","1-(4-methoxyphenyl)-2-pyrrolidin-1-yl-pentan-1-one",0,"CCCC(C(=O)c1ccc(OC)cc1)N1CCCC1","11299968","CHEMBL381127","","",,,,6.48,"Ki",,"J. Med. Chem., (2006) 49:4:1420",,"16480278"
8358,"Q01959","SLC6A3","4-(4-chlorophenyl)-3-(3,4-Dichlorophenyl)pyrrolidin-2-one",0,"O=C1NCC(c2ccc(Cl)cc2)C1c1ccc(Cl)c(Cl)c1","72202850","CHEMBL2430685","","",,,,6.55,"IC50",,"Bioorg. Med. Chem. Lett., (2013) 23:20:5515",,"24012181"
8358,"Q01959","SLC6A3","3,4-Bis(3,4-dichlorophenyl)pyrrolidin-2-one",0,"O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccc(Cl)c(Cl)c1","72202984","CHEMBL2430684","","",,,,6.55,"IC50",,"Bioorg. Med. Chem. Lett., (2013) 23:20:5515",,"24012181"
8358,"Q01959","SLC6A3","20-methyl-4,5,7,8,10,14a,15,16,17,18,19,19a-dodecahydro-3Hspiro[16,19-epimino-11,14-ethenocyclohepta[c][1,9]oxazacyclohexadecine-6,9'-fluorene]-3,9(1H)-dione",0,"CN1C2CCC1C1COC(=O)CCC3(CCC(=O)Nc4ccc(cc4)C1C2)c1ccccc1-c1ccccc13","44413866","CHEMBL378483","","",,,,6.54,"IC50",,"J. Med. Chem., (2006) 49:15:4589",,"16854064"
8358,"Q01959","SLC6A3","(2R)-(4-[3-(3,4-Difluorophenyl)-2,2-dioxido-2,1,3-benzothiadiazol-1(3H)-yl]-1-(methylamino)butan-2-ol",0,"CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)c(F)c2)S1(=O)=O","46834262","CHEMBL1083430","","",,,,6.54,"IC50",,"J. Med. Chem., (2010) 53:11:4511",,"20462211"
8358,"Q01959","SLC6A3","(2S,3S)-2-(4-Chlorophenyl)-3,5,5-trimethylmorpholin-2-ol",0,"C[C@@H]1NC(C)(C)CO[C@@]1(O)c1ccc(Cl)cc1","46837780","CHEMBL1173354","","",,,,6.54,"IC50",,"J. Med. Chem., (2010) 53:12:4731",,"20509659"
8358,"Q01959","SLC6A3","(S)-(+)-2,7-dimethyl-4-(3-fluorophenyl)-1,2,3,4-tetrahydroisoquinoline",0,"Cc1ccc2c(c1)CN(C)C[C@H]2c1cccc(F)c1","69397184","CHEMBL2206511","","",,,,6.54,"Ki",,"Bioorg. Med. Chem. Lett., (2012) 22:23:7219",,"23084899"
8358,"Q01959","SLC6A3","4-Benzyl-1-(3-(3,4-dichlorophenyl)-3-(pyrrolidin-1-yl)propyl)-1,2,3,6-tetrahydropyridine",0,"Clc1ccc(C(CCN2CC=C(Cc3ccccc3)CC2)N2CCCC2)cc1Cl","118714017","CHEMBL3334773","","",,,,6.54,"IC50",,"Eur. J. Med. Chem., (2014) 86:None:219",,"25164761"
8358,"Q01959","SLC6A3","6-[(1R)-1-(3-Phenoxyazetidin-1-yl)ethyl]-1-(tetrahydro-2H-pyran-4-yl)-1,5-dihydro-4H-pyrazolo[3,4-d]pyrimidin-4-one",0,"C[C@H](c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1)N1CC(Oc2ccccc2)C1","135873861","CHEMBL2180073","","",,,,6.53,"Ki",,"J. Med. Chem., (2012) 55:21:9055",,"23025719"
8358,"Q01959","SLC6A3","1-(2-(5-Benzhydryl-1H-tetrazol-1-yl)propyl)-4-benzylpiperazine",0,"c1ccc(CN2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1","137652257","CHEMBL4074999","","",,,,6.53,"IC50",,"Bioorg Med Chem, (2017) 25:7:2266",,"28274674"
8358,"Q01959","SLC6A3","n-Propyl (1S,2R,3S,4R,5S)-4-(2-((5-Chlorothiophen-2-yl)ethynyl)-6-(methylamino)-9H-purin-9-yl)-2,3-dihydroxybicyclo[3.1.0]-hexane-1-carboxylate",0,"CCCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O","137656979","CHEMBL4105127","","",,,,6.53,"EC50",,"J Med Chem, (2017) 60:7:3109",,"28319392"
8358,"Q01959","SLC6A3","n-Propyl (1S,2R,3S,4R,5S)-4-(2-((5-Chlorothiophen-2-yl)ethynyl)-6-(methylamino)-9H-purin-9-yl)-2,3-dihydroxybicyclo[3.1.0]-hexane-1-carboxylate",0,"CCCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O","137656979","CHEMBL4105127","","",,,,6.27,"EC50",,"J Med Chem, (2017) 60:7:3109",,"28319392"
8358,"Q01959","SLC6A3","2-hydroxyethyl 2-(3,4-dichlorophenyl)cyclopent-1-enecarboxylate",0,"O=C(OCCO)C1=C(c2ccc(Cl)c(Cl)c2)CCC1","44443894","CHEMBL249214","","",,,,6.52,"Ki",,"Bioorg. Med. Chem. Lett., (2007) 17:21:6019",,"17869101"
8358,"Q01959","SLC6A3","(S)-5-(4-(3-(4-Chlorobenzyl)morpholino)piperidin-1-yl)-1H-1,2,4-triazol-3-amine",0,"Nc1n[nH]c(N2CCC(N3CCOC[C@@H]3Cc3ccc(Cl)cc3)CC2)n1","126641948","CHEMBL4461925","","",,,,6.52,"IC50",,"J Med Chem, (2019) 62:15:7126",,"31291098"
8358,"Q01959","SLC6A3","(S)-1-(3,4-dichlorophenyl)-N,N-dimethyl-1,2,3,4-tetrahydroquinolin-3-amine",0,"CN(C)[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1","53323339","CHEMBL1643519","","",,,,6.51,"IC50",,"Bioorg. Med. Chem. Lett., (2011) 21:1:520",,"21095126"
8358,"Q01959","SLC6A3","1-(2-(5-Benzhydryl-1H-tetrazol-1-yl)ethyl)-4-benzylpiperidine",0,"c1ccc(CC2CCN(CCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1","137655842","CHEMBL4092998","","",,,,6.51,"IC50",,"Bioorg Med Chem, (2017) 25:7:2266",,"28274674"
8358,"Q01959","SLC6A3","1-(4-(5-Benzhydryl-1H-tetrazol-1-yl)butyl)-4-benzylpiperazine",0,"c1ccc(CN2CCN(CCCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1","137656433","CHEMBL4103183","","",,,,6.5,"IC50",,"Bioorg Med Chem, (2017) 25:7:2266",,"28274674"
8358,"Q01959","SLC6A3","N-(2-Benzhydryloxy-ethyl)-N,N'-dimethyl-N'-phenethyl-propane-1,3-diamine",0,"CN(CCCN(C)CCc1ccccc1)CCOC(c1ccccc1)c1ccccc1","10835740","CHEMBL122452","","",,,,6.49,"Ki",,"J. Med. Chem., (1999) 42:18:3647",,"10479296"
8358,"Q01959","SLC6A3","N-(2-Benzhydryloxy-ethyl)-N,N'-dimethyl-N'-phenethyl-propane-1,3-diamine",0,"CN(CCCN(C)CCc1ccccc1)CCOC(c1ccccc1)c1ccccc1","10835740","CHEMBL122452","","",,,,6.46,"IC50",,"J. Med. Chem., (1999) 42:18:3647",,"10479296"
8358,"Q01959","SLC6A3","(2R,3S)-methyl 3-(4-fluorophenyl)-8-methyl-8-aza-bicyclo[3.2.1]octane-2-carboxylate",0,"COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(F)cc1)N2C","70689263","CHEMBL2096857","","",,,,6.49,"IC50",,"J. Med. Chem., (2004) 47:25:6401",,"15566309"
8358,"Q01959","SLC6A3","(3S,4S)-methyl 4-(3,4-dichlorophenyl)-1-methylpiperidine-3-carboxylate",0,"COC(=O)[C@@H]1CN(C)CC[C@@H]1c1ccc(Cl)c(Cl)c1","44429174","CHEMBL397490","","",,,,6.49,"Ki",,"Bioorg. Med. Chem., (2007) 15:12:4159",,"17446076"
8358,"Q01959","SLC6A3","N-(2-fluorobenzyl)-N-isobutylpiperidin-4-amine fumaric acid salt",0,"CC(C)CN(Cc1ccccc1F)C1CCNCC1.O=C(O)/C=C/C(=O)O","44411214","CHEMBL207886","","",,,,6.48,"Ki",,"Bioorg. Med. Chem. Lett., (2006) 16:10:2714",,"16497500"
